Agentúra,Dátum,Hodnota,Priemer,Strana,size
NMS,2022-08-16,0.03588628295477277,SNS,SNS,1
voľby,2022-08-16,0.11704562023804059,SaS,SaS,1
FOCUS,2022-08-16,0.11704562023804059,SaS,SaS,1
Polis,2022-08-16,0.11704562023804059,SaS,SaS,1
AKO,2022-08-16,0.11704562023804059,SaS,SaS,1
Actly,2022-08-16,0.11704562023804059,SaS,SaS,1
Median,2022-08-16,0.11704562023804059,SaS,SaS,1
IPSOS,2022-08-16,0.11704562023804059,SaS,SaS,1
NMS,2022-08-16,0.11704562023804059,SaS,SaS,1
voľby,2022-08-16,0.02299966165435554,Za ľudí,Za ľudí,1
FOCUS,2022-08-16,0.02299966165435554,Za ľudí,Za ľudí,1
Polis,2022-08-16,0.02299966165435554,Za ľudí,Za ľudí,1
AKO,2022-08-16,0.02299966165435554,Za ľudí,Za ľudí,1
Actly,2022-08-16,0.02299966165435554,Za ľudí,Za ľudí,1
Median,2022-08-16,0.02299966165435554,Za ľudí,Za ľudí,1
IPSOS,2022-08-16,0.02299966165435554,Za ľudí,Za ľudí,1
NMS,2022-08-16,0.02299966165435554,Za ľudí,Za ľudí,1
voľby,2022-09-13,0.029374454339813,Aliancia,Aliancia,1
FOCUS,2022-09-13,0.029374454339813,Aliancia,Aliancia,1
Polis,2022-09-13,0.029374454339813,Aliancia,Aliancia,1
AKO,2022-09-13,0.029374454339813,Aliancia,Aliancia,1
Actly,2022-09-13,0.029374454339813,Aliancia,Aliancia,1
Median,2022-09-13,0.029374454339813,Aliancia,Aliancia,1
IPSOS,2022-09-13,0.029374454339813,Aliancia,Aliancia,1
NMS,2022-09-13,0.029374454339813,Aliancia,Aliancia,1
voľby,2022-09-13,,Demokrati,Demokrati,1
FOCUS,2022-09-13,,Demokrati,Demokrati,1
Polis,2022-09-13,,Demokrati,Demokrati,1
AKO,2022-09-13,,Demokrati,Demokrati,1
Actly,2022-09-13,,Demokrati,Demokrati,1
Median,2022-09-13,,Demokrati,Demokrati,1
IPSOS,2022-09-13,,Demokrati,Demokrati,1
NMS,2022-09-13,,Demokrati,Demokrati,1
voľby,2022-09-13,0.1922153971043896,HLAS-SD,HLAS-SD,1
FOCUS,2022-09-13,0.1922153971043896,HLAS-SD,HLAS-SD,1
Polis,2022-09-13,0.1922153971043896,HLAS-SD,HLAS-SD,1
AKO,2022-09-13,0.1922153971043896,HLAS-SD,HLAS-SD,1
Actly,2022-09-13,0.1922153971043896,HLAS-SD,HLAS-SD,1
Median,2022-09-13,0.1922153971043896,HLAS-SD,HLAS-SD,1
IPSOS,2022-09-13,0.1922153971043896,HLAS-SD,HLAS-SD,1
NMS,2022-09-13,0.1922153971043896,HLAS-SD,HLAS-SD,1
voľby,2022-09-13,0.06379680725662437,KDH,KDH,1
FOCUS,2022-09-13,0.06379680725662437,KDH,KDH,1
Polis,2022-09-13,0.06379680725662437,KDH,KDH,1
AKO,2022-09-13,0.06379680725662437,KDH,KDH,1
Actly,2022-09-13,0.06379680725662437,KDH,KDH,1
Median,2022-09-13,0.06379680725662437,KDH,KDH,1
IPSOS,2022-09-13,0.06379680725662437,KDH,KDH,1
NMS,2022-09-13,0.06379680725662437,KDH,KDH,1
voľby,2022-09-13,0.025546683645223306,Kotleba-ĽSNS,Kotleba-ĽSNS,1
FOCUS,2022-09-13,0.025546683645223306,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Polis,2022-09-13,0.025546683645223306,Kotleba-ĽSNS,Kotleba-ĽSNS,1
AKO,2022-09-13,0.025546683645223306,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Actly,2022-09-13,0.025546683645223306,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Median,2022-09-13,0.025546683645223306,Kotleba-ĽSNS,Kotleba-ĽSNS,1
IPSOS,2022-09-13,0.025546683645223306,Kotleba-ĽSNS,Kotleba-ĽSNS,1
NMS,2022-09-13,0.025546683645223306,Kotleba-ĽSNS,Kotleba-ĽSNS,1
voľby,2022-09-13,0.07794354684612848,OĽaNO,OĽaNO,1
FOCUS,2022-09-13,0.07794354684612848,OĽaNO,OĽaNO,1
Polis,2022-09-13,0.07794354684612848,OĽaNO,OĽaNO,1
AKO,2022-09-13,0.07794354684612848,OĽaNO,OĽaNO,1
Actly,2022-09-13,0.07794354684612848,OĽaNO,OĽaNO,1
Median,2022-09-13,0.07794354684612848,OĽaNO,OĽaNO,1
IPSOS,2022-09-13,0.07794354684612848,OĽaNO,OĽaNO,1
NMS,2022-09-13,0.07794354684612848,OĽaNO,OĽaNO,1
voľby,2022-09-13,0.10584779838770643,PS,PS,1
FOCUS,2022-09-13,0.10584779838770643,PS,PS,1
Polis,2022-09-13,0.10584779838770643,PS,PS,1
AKO,2022-09-13,0.10584779838770643,PS,PS,1
Actly,2022-09-13,0.10584779838770643,PS,PS,1
Median,2022-09-13,0.10584779838770643,PS,PS,1
IPSOS,2022-09-13,0.10584779838770643,PS,PS,1
NMS,2022-09-13,0.10584779838770643,PS,PS,1
voľby,2022-09-13,0.06515372856576024,Republika,Republika,1
FOCUS,2022-09-13,0.06515372856576024,Republika,Republika,1
Polis,2022-09-13,0.06515372856576024,Republika,Republika,1
AKO,2022-09-13,0.06515372856576024,Republika,Republika,1
Actly,2022-09-13,0.06515372856576024,Republika,Republika,1
Median,2022-09-13,0.06515372856576024,Republika,Republika,1
IPSOS,2022-09-13,0.06515372856576024,Republika,Republika,1
NMS,2022-09-13,0.06515372856576024,Republika,Republika,1
voľby,2022-09-13,0.07206667771446089,SME Rodina,SME Rodina,1
FOCUS,2022-09-13,0.07206667771446089,SME Rodina,SME Rodina,1
Polis,2022-09-13,0.07206667771446089,SME Rodina,SME Rodina,1
AKO,2022-09-13,0.07206667771446089,SME Rodina,SME Rodina,1
Actly,2022-09-13,0.07206667771446089,SME Rodina,SME Rodina,1
Median,2022-09-13,0.07206667771446089,SME Rodina,SME Rodina,1
IPSOS,2022-09-13,0.07206667771446089,SME Rodina,SME Rodina,1
NMS,2022-09-13,0.07206667771446089,SME Rodina,SME Rodina,1
voľby,2022-09-13,0.15346234367022735,SMER-SD,SMER-SD,1
FOCUS,2022-09-13,0.15346234367022735,SMER-SD,SMER-SD,1
Polis,2022-09-13,0.15346234367022735,SMER-SD,SMER-SD,1
AKO,2022-09-13,0.15346234367022735,SMER-SD,SMER-SD,1
Actly,2022-09-13,0.15346234367022735,SMER-SD,SMER-SD,1
Median,2022-09-13,0.15346234367022735,SMER-SD,SMER-SD,1
IPSOS,2022-09-13,0.15346234367022735,SMER-SD,SMER-SD,1
NMS,2022-09-13,0.15346234367022735,SMER-SD,SMER-SD,1
voľby,2022-09-13,0.03596084895086831,SNS,SNS,1
FOCUS,2022-09-13,0.03596084895086831,SNS,SNS,1
Polis,2022-09-13,0.03596084895086831,SNS,SNS,1
AKO,2022-09-13,0.03596084895086831,SNS,SNS,1
Actly,2022-09-13,0.03596084895086831,SNS,SNS,1
Median,2022-09-13,0.03596084895086831,SNS,SNS,1
IPSOS,2022-09-13,0.03596084895086831,SNS,SNS,1
NMS,2022-09-13,0.03596084895086831,SNS,SNS,1
voľby,2022-09-13,0.10540694487036807,SaS,SaS,1
FOCUS,2022-09-13,0.10540694487036807,SaS,SaS,1
Polis,2022-09-13,0.10540694487036807,SaS,SaS,1
AKO,2022-09-13,0.10540694487036807,SaS,SaS,1
Actly,2022-09-13,0.10540694487036807,SaS,SaS,1
Median,2022-09-13,0.10540694487036807,SaS,SaS,1
IPSOS,2022-09-13,0.10540694487036807,SaS,SaS,1
NMS,2022-09-13,0.10540694487036807,SaS,SaS,1
voľby,2022-09-13,0.02195948729660464,Za ľudí,Za ľudí,1
FOCUS,2022-09-13,0.02195948729660464,Za ľudí,Za ľudí,1
Polis,2022-09-13,0.02195948729660464,Za ľudí,Za ľudí,1
AKO,2022-09-13,0.02195948729660464,Za ľudí,Za ľudí,1
Actly,2022-09-13,0.02195948729660464,Za ľudí,Za ľudí,1
Median,2022-09-13,0.02195948729660464,Za ľudí,Za ľudí,1
IPSOS,2022-09-13,0.02195948729660464,Za ľudí,Za ľudí,1
NMS,2022-09-13,0.02195948729660464,Za ľudí,Za ľudí,1
voľby,2022-09-17,0.029790570007434503,Aliancia,Aliancia,1
FOCUS,2022-09-17,0.029790570007434503,Aliancia,Aliancia,1
Polis,2022-09-17,0.029790570007434503,Aliancia,Aliancia,1
AKO,2022-09-17,0.029790570007434503,Aliancia,Aliancia,1
Actly,2022-09-17,0.029790570007434503,Aliancia,Aliancia,1
Median,2022-09-17,0.029790570007434503,Aliancia,Aliancia,1
IPSOS,2022-09-17,0.029790570007434503,Aliancia,Aliancia,1
NMS,2022-09-17,0.029790570007434503,Aliancia,Aliancia,1
voľby,2022-09-17,,Demokrati,Demokrati,1
FOCUS,2022-09-17,,Demokrati,Demokrati,1
Polis,2022-09-17,,Demokrati,Demokrati,1
AKO,2022-09-17,,Demokrati,Demokrati,1
Actly,2022-09-17,,Demokrati,Demokrati,1
Median,2022-09-17,,Demokrati,Demokrati,1
IPSOS,2022-09-17,,Demokrati,Demokrati,1
NMS,2022-09-17,,Demokrati,Demokrati,1
voľby,2022-09-17,0.19233514620563502,HLAS-SD,HLAS-SD,1
FOCUS,2022-09-17,0.19233514620563502,HLAS-SD,HLAS-SD,1
Polis,2022-09-17,0.19233514620563502,HLAS-SD,HLAS-SD,1
AKO,2022-09-17,0.19233514620563502,HLAS-SD,HLAS-SD,1
Actly,2022-09-17,0.19233514620563502,HLAS-SD,HLAS-SD,1
Median,2022-09-17,0.19233514620563502,HLAS-SD,HLAS-SD,1
IPSOS,2022-09-17,0.19233514620563502,HLAS-SD,HLAS-SD,1
NMS,2022-09-17,0.19233514620563502,HLAS-SD,HLAS-SD,1
voľby,2022-09-17,0.06370568011118839,KDH,KDH,1
FOCUS,2022-09-17,0.06370568011118839,KDH,KDH,1
Polis,2022-09-17,0.06370568011118839,KDH,KDH,1
AKO,2022-09-17,0.06370568011118839,KDH,KDH,1
Actly,2022-09-17,0.06370568011118839,KDH,KDH,1
Median,2022-09-17,0.06370568011118839,KDH,KDH,1
IPSOS,2022-09-17,0.06370568011118839,KDH,KDH,1
NMS,2022-09-17,0.06370568011118839,KDH,KDH,1
voľby,2022-09-17,0.02578237252220206,Kotleba-ĽSNS,Kotleba-ĽSNS,1
FOCUS,2022-09-17,0.02578237252220206,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Polis,2022-09-17,0.02578237252220206,Kotleba-ĽSNS,Kotleba-ĽSNS,1
AKO,2022-09-17,0.02578237252220206,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Actly,2022-09-17,0.02578237252220206,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Median,2022-09-17,0.02578237252220206,Kotleba-ĽSNS,Kotleba-ĽSNS,1
IPSOS,2022-09-17,0.02578237252220206,Kotleba-ĽSNS,Kotleba-ĽSNS,1
NMS,2022-09-17,0.02578237252220206,Kotleba-ĽSNS,Kotleba-ĽSNS,1
voľby,2022-09-17,0.07764514808632651,OĽaNO,OĽaNO,1
FOCUS,2022-09-17,0.07764514808632651,OĽaNO,OĽaNO,1
Polis,2022-09-17,0.07764514808632651,OĽaNO,OĽaNO,1
AKO,2022-09-17,0.07764514808632651,OĽaNO,OĽaNO,1
Actly,2022-09-17,0.07764514808632651,OĽaNO,OĽaNO,1
Median,2022-09-17,0.07764514808632651,OĽaNO,OĽaNO,1
IPSOS,2022-09-17,0.07764514808632651,OĽaNO,OĽaNO,1
NMS,2022-09-17,0.07764514808632651,OĽaNO,OĽaNO,1
voľby,2022-09-17,0.10635646264920535,PS,PS,1
FOCUS,2022-09-17,0.10635646264920535,PS,PS,1
Polis,2022-09-17,0.10635646264920535,PS,PS,1
AKO,2022-09-17,0.10635646264920535,PS,PS,1
Actly,2022-09-17,0.10635646264920535,PS,PS,1
Median,2022-09-17,0.10635646264920535,PS,PS,1
IPSOS,2022-09-17,0.10635646264920535,PS,PS,1
NMS,2022-09-17,0.10635646264920535,PS,PS,1
voľby,2022-09-17,0.066093322120391,Republika,Republika,1
FOCUS,2022-09-17,0.066093322120391,Republika,Republika,1
Polis,2022-09-17,0.066093322120391,Republika,Republika,1
AKO,2022-09-17,0.066093322120391,Republika,Republika,1
Actly,2022-09-17,0.066093322120391,Republika,Republika,1
Median,2022-09-17,0.066093322120391,Republika,Republika,1
IPSOS,2022-09-17,0.066093322120391,Republika,Republika,1
NMS,2022-09-17,0.066093322120391,Republika,Republika,1
voľby,2022-09-17,0.07222367209263335,SME Rodina,SME Rodina,1
FOCUS,2022-09-17,0.07222367209263335,SME Rodina,SME Rodina,1
Polis,2022-09-17,0.07222367209263335,SME Rodina,SME Rodina,1
AKO,2022-09-17,0.07222367209263335,SME Rodina,SME Rodina,1
Actly,2022-09-17,0.07222367209263335,SME Rodina,SME Rodina,1
Median,2022-09-17,0.07222367209263335,SME Rodina,SME Rodina,1
IPSOS,2022-09-17,0.07222367209263335,SME Rodina,SME Rodina,1
NMS,2022-09-17,0.07222367209263335,SME Rodina,SME Rodina,1
voľby,2022-09-17,0.1538382675046717,SMER-SD,SMER-SD,1
FOCUS,2022-09-17,0.1538382675046717,SMER-SD,SMER-SD,1
Polis,2022-09-17,0.1538382675046717,SMER-SD,SMER-SD,1
AKO,2022-09-17,0.1538382675046717,SMER-SD,SMER-SD,1
Actly,2022-09-17,0.1538382675046717,SMER-SD,SMER-SD,1
Median,2022-09-17,0.1538382675046717,SMER-SD,SMER-SD,1
IPSOS,2022-09-17,0.1538382675046717,SMER-SD,SMER-SD,1
NMS,2022-09-17,0.1538382675046717,SMER-SD,SMER-SD,1
voľby,2022-09-17,0.03564453315106466,SNS,SNS,1
FOCUS,2022-09-17,0.03564453315106466,SNS,SNS,1
Polis,2022-09-17,0.03564453315106466,SNS,SNS,1
AKO,2022-09-17,0.03564453315106466,SNS,SNS,1
Actly,2022-09-17,0.03564453315106466,SNS,SNS,1
Median,2022-09-17,0.03564453315106466,SNS,SNS,1
IPSOS,2022-09-17,0.03564453315106466,SNS,SNS,1
NMS,2022-09-17,0.03564453315106466,SNS,SNS,1
voľby,2022-09-17,0.10301531127694974,SaS,SaS,1
FOCUS,2022-09-17,0.10301531127694974,SaS,SaS,1
Polis,2022-09-17,0.10301531127694974,SaS,SaS,1
AKO,2022-09-17,0.10301531127694974,SaS,SaS,1
Actly,2022-09-17,0.10301531127694974,SaS,SaS,1
Median,2022-09-17,0.10301531127694974,SaS,SaS,1
IPSOS,2022-09-17,0.10301531127694974,SaS,SaS,1
NMS,2022-09-17,0.10301531127694974,SaS,SaS,1
voľby,2022-09-17,0.021802961265640318,Za ľudí,Za ľudí,1
FOCUS,2022-09-17,0.021802961265640318,Za ľudí,Za ľudí,1
Polis,2022-09-17,0.021802961265640318,Za ľudí,Za ľudí,1
AKO,2022-09-17,0.021802961265640318,Za ľudí,Za ľudí,1
Actly,2022-09-17,0.021802961265640318,Za ľudí,Za ľudí,1
Median,2022-09-17,0.021802961265640318,Za ľudí,Za ľudí,1
IPSOS,2022-09-17,0.021802961265640318,Za ľudí,Za ľudí,1
NMS,2022-09-17,0.021802961265640318,Za ľudí,Za ľudí,1
voľby,2022-09-24,0.03131282306415622,Aliancia,Aliancia,1
FOCUS,2022-09-24,0.03131282306415622,Aliancia,Aliancia,1
Polis,2022-09-24,0.03131282306415622,Aliancia,Aliancia,1
AKO,2022-09-24,0.03131282306415622,Aliancia,Aliancia,1
Actly,2022-09-24,0.03131282306415622,Aliancia,Aliancia,1
Median,2022-09-24,0.03131282306415622,Aliancia,Aliancia,1
IPSOS,2022-09-24,0.03131282306415622,Aliancia,Aliancia,1
NMS,2022-09-24,0.03131282306415622,Aliancia,Aliancia,1
voľby,2022-09-24,0.0033602442398357334,Demokrati,Demokrati,1
FOCUS,2022-09-24,0.0033602442398357334,Demokrati,Demokrati,1
Polis,2022-09-24,0.0033602442398357334,Demokrati,Demokrati,1
AKO,2022-09-24,0.0033602442398357334,Demokrati,Demokrati,1
Actly,2022-09-24,0.0033602442398357334,Demokrati,Demokrati,1
Median,2022-09-24,0.0033602442398357334,Demokrati,Demokrati,1
IPSOS,2022-09-24,0.0033602442398357334,Demokrati,Demokrati,1
NMS,2022-09-24,0.0033602442398357334,Demokrati,Demokrati,1
voľby,2022-09-24,0.1934091692240508,HLAS-SD,HLAS-SD,1
FOCUS,2022-09-24,0.1934091692240508,HLAS-SD,HLAS-SD,1
Polis,2022-09-24,0.1934091692240508,HLAS-SD,HLAS-SD,1
AKO,2022-09-24,0.1934091692240508,HLAS-SD,HLAS-SD,1
Actly,2022-09-24,0.1934091692240508,HLAS-SD,HLAS-SD,1
Median,2022-09-24,0.1934091692240508,HLAS-SD,HLAS-SD,1
IPSOS,2022-09-24,0.1934091692240508,HLAS-SD,HLAS-SD,1
NMS,2022-09-24,0.1934091692240508,HLAS-SD,HLAS-SD,1
voľby,2022-09-24,0.06343125872244888,KDH,KDH,1
FOCUS,2022-09-24,0.06343125872244888,KDH,KDH,1
Polis,2022-09-24,0.06343125872244888,KDH,KDH,1
AKO,2022-09-24,0.06343125872244888,KDH,KDH,1
Actly,2022-09-24,0.06343125872244888,KDH,KDH,1
Median,2022-09-24,0.06343125872244888,KDH,KDH,1
IPSOS,2022-09-24,0.06343125872244888,KDH,KDH,1
NMS,2022-09-24,0.06343125872244888,KDH,KDH,1
voľby,2022-09-24,0.026065518250928642,Kotleba-ĽSNS,Kotleba-ĽSNS,1
FOCUS,2022-09-24,0.026065518250928642,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Polis,2022-09-24,0.026065518250928642,Kotleba-ĽSNS,Kotleba-ĽSNS,1
AKO,2022-09-24,0.026065518250928642,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Actly,2022-09-24,0.026065518250928642,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Median,2022-09-24,0.026065518250928642,Kotleba-ĽSNS,Kotleba-ĽSNS,1
IPSOS,2022-09-24,0.026065518250928642,Kotleba-ĽSNS,Kotleba-ĽSNS,1
NMS,2022-09-24,0.026065518250928642,Kotleba-ĽSNS,Kotleba-ĽSNS,1
voľby,2022-09-24,0.07710944587822882,OĽaNO,OĽaNO,1
FOCUS,2022-09-24,0.07710944587822882,OĽaNO,OĽaNO,1
Polis,2022-09-24,0.07710944587822882,OĽaNO,OĽaNO,1
AKO,2022-09-24,0.07710944587822882,OĽaNO,OĽaNO,1
Actly,2022-09-24,0.07710944587822882,OĽaNO,OĽaNO,1
Median,2022-09-24,0.07710944587822882,OĽaNO,OĽaNO,1
IPSOS,2022-09-24,0.07710944587822882,OĽaNO,OĽaNO,1
NMS,2022-09-24,0.07710944587822882,OĽaNO,OĽaNO,1
voľby,2022-09-24,0.10631195034212113,PS,PS,1
FOCUS,2022-09-24,0.10631195034212113,PS,PS,1
Polis,2022-09-24,0.10631195034212113,PS,PS,1
AKO,2022-09-24,0.10631195034212113,PS,PS,1
Actly,2022-09-24,0.10631195034212113,PS,PS,1
Median,2022-09-24,0.10631195034212113,PS,PS,1
IPSOS,2022-09-24,0.10631195034212113,PS,PS,1
NMS,2022-09-24,0.10631195034212113,PS,PS,1
voľby,2022-09-24,0.06731064800438741,Republika,Republika,1
FOCUS,2022-09-24,0.06731064800438741,Republika,Republika,1
Polis,2022-09-24,0.06731064800438741,Republika,Republika,1
AKO,2022-09-24,0.06731064800438741,Republika,Republika,1
Actly,2022-09-24,0.06731064800438741,Republika,Republika,1
Median,2022-09-24,0.06731064800438741,Republika,Republika,1
IPSOS,2022-09-24,0.06731064800438741,Republika,Republika,1
NMS,2022-09-24,0.06731064800438741,Republika,Republika,1
voľby,2022-09-24,0.07222862880065799,SME Rodina,SME Rodina,1
FOCUS,2022-09-24,0.07222862880065799,SME Rodina,SME Rodina,1
Polis,2022-09-24,0.07222862880065799,SME Rodina,SME Rodina,1
AKO,2022-09-24,0.07222862880065799,SME Rodina,SME Rodina,1
Actly,2022-09-24,0.07222862880065799,SME Rodina,SME Rodina,1
Median,2022-09-24,0.07222862880065799,SME Rodina,SME Rodina,1
IPSOS,2022-09-24,0.07222862880065799,SME Rodina,SME Rodina,1
NMS,2022-09-24,0.07222862880065799,SME Rodina,SME Rodina,1
voľby,2022-09-24,0.15436281027506407,SMER-SD,SMER-SD,1
FOCUS,2022-09-24,0.15436281027506407,SMER-SD,SMER-SD,1
Polis,2022-09-24,0.15436281027506407,SMER-SD,SMER-SD,1
AKO,2022-09-24,0.15436281027506407,SMER-SD,SMER-SD,1
Actly,2022-09-24,0.15436281027506407,SMER-SD,SMER-SD,1
Median,2022-09-24,0.15436281027506407,SMER-SD,SMER-SD,1
IPSOS,2022-09-24,0.15436281027506407,SMER-SD,SMER-SD,1
NMS,2022-09-24,0.15436281027506407,SMER-SD,SMER-SD,1
voľby,2022-09-24,0.03582618229680821,SNS,SNS,1
FOCUS,2022-09-24,0.03582618229680821,SNS,SNS,1
Polis,2022-09-24,0.03582618229680821,SNS,SNS,1
AKO,2022-09-24,0.03582618229680821,SNS,SNS,1
Actly,2022-09-24,0.03582618229680821,SNS,SNS,1
Median,2022-09-24,0.03582618229680821,SNS,SNS,1
IPSOS,2022-09-24,0.03582618229680821,SNS,SNS,1
NMS,2022-09-24,0.03582618229680821,SNS,SNS,1
voľby,2022-09-24,0.09992340165912537,SaS,SaS,1
FOCUS,2022-09-24,0.09992340165912537,SaS,SaS,1
Polis,2022-09-24,0.09992340165912537,SaS,SaS,1
AKO,2022-09-24,0.09992340165912537,SaS,SaS,1
Actly,2022-09-24,0.09992340165912537,SaS,SaS,1
Median,2022-09-24,0.09992340165912537,SaS,SaS,1
IPSOS,2022-09-24,0.09992340165912537,SaS,SaS,1
NMS,2022-09-24,0.09992340165912537,SaS,SaS,1
voľby,2022-09-24,0.021988178003564795,Za ľudí,Za ľudí,1
FOCUS,2022-09-24,0.021988178003564795,Za ľudí,Za ľudí,1
Polis,2022-09-24,0.021988178003564795,Za ľudí,Za ľudí,1
AKO,2022-09-24,0.021988178003564795,Za ľudí,Za ľudí,1
Actly,2022-09-24,0.021988178003564795,Za ľudí,Za ľudí,1
Median,2022-09-24,0.021988178003564795,Za ľudí,Za ľudí,1
IPSOS,2022-09-24,0.021988178003564795,Za ľudí,Za ľudí,1
NMS,2022-09-24,0.021988178003564795,Za ľudí,Za ľudí,1
voľby,2022-10-15,0.03172017380624052,Aliancia,Aliancia,1
FOCUS,2022-10-15,0.03172017380624052,Aliancia,Aliancia,1
Polis,2022-10-15,0.03172017380624052,Aliancia,Aliancia,1
AKO,2022-10-15,0.03172017380624052,Aliancia,Aliancia,1
Actly,2022-10-15,0.03172017380624052,Aliancia,Aliancia,1
Median,2022-10-15,0.03172017380624052,Aliancia,Aliancia,1
IPSOS,2022-10-15,0.03172017380624052,Aliancia,Aliancia,1
NMS,2022-10-15,0.03172017380624052,Aliancia,Aliancia,1
voľby,2022-10-15,,Demokrati,Demokrati,1
FOCUS,2022-10-15,,Demokrati,Demokrati,1
Polis,2022-10-15,,Demokrati,Demokrati,1
AKO,2022-10-15,,Demokrati,Demokrati,1
Actly,2022-10-15,,Demokrati,Demokrati,1
Median,2022-10-15,,Demokrati,Demokrati,1
IPSOS,2022-10-15,,Demokrati,Demokrati,1
NMS,2022-10-15,,Demokrati,Demokrati,1
voľby,2022-10-15,0.19391324849619196,HLAS-SD,HLAS-SD,1
FOCUS,2022-10-15,0.19391324849619196,HLAS-SD,HLAS-SD,1
Polis,2022-10-15,0.19391324849619196,HLAS-SD,HLAS-SD,1
AKO,2022-10-15,0.19391324849619196,HLAS-SD,HLAS-SD,1
Actly,2022-10-15,0.19391324849619196,HLAS-SD,HLAS-SD,1
Median,2022-10-15,0.19391324849619196,HLAS-SD,HLAS-SD,1
IPSOS,2022-10-15,0.19391324849619196,HLAS-SD,HLAS-SD,1
NMS,2022-10-15,0.19391324849619196,HLAS-SD,HLAS-SD,1
voľby,2022-10-15,0.06301626938211984,KDH,KDH,1
FOCUS,2022-10-15,0.06301626938211984,KDH,KDH,1
Polis,2022-10-15,0.06301626938211984,KDH,KDH,1
AKO,2022-10-15,0.06301626938211984,KDH,KDH,1
Actly,2022-10-15,0.06301626938211984,KDH,KDH,1
Median,2022-10-15,0.06301626938211984,KDH,KDH,1
IPSOS,2022-10-15,0.06301626938211984,KDH,KDH,1
NMS,2022-10-15,0.06301626938211984,KDH,KDH,1
voľby,2022-10-15,0.026084400281183473,Kotleba-ĽSNS,Kotleba-ĽSNS,1
FOCUS,2022-10-15,0.026084400281183473,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Polis,2022-10-15,0.026084400281183473,Kotleba-ĽSNS,Kotleba-ĽSNS,1
AKO,2022-10-15,0.026084400281183473,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Actly,2022-10-15,0.026084400281183473,Kotleba-ĽSNS,Kotleba-ĽSNS,1
Median,2022-10-15,0.026084400281183473,Kotleba-ĽSNS,Kotleba-ĽSNS,1
IPSOS,2022-10-15,0.026084400281183473,Kotleba-ĽSNS,Kotleba-ĽSNS,1
NMS,2022-10-15,0.026084400281183473,Kotleba-ĽSNS,Kotleba-ĽSNS,1
voľby,2022-10-15,0.07694947743915564,OĽaNO,OĽaNO,1
FOCUS,2022-10-15,0.07694947743915564,OĽaNO,OĽaNO,1
Polis,2022-10-15,0.07694947743915564,OĽaNO,OĽaNO,1
AKO,2022-10-15,0.07694947743915564,OĽaNO,OĽaNO,1
Actly,2022-10-15,0.07694947743915564,OĽaNO,OĽaNO,1
Median,2022-10-15,0.07694947743915564,OĽaNO,OĽaNO,1
IPSOS,2022-10-15,0.07694947743915564,OĽaNO,OĽaNO,1
NMS,2022-10-15,0.07694947743915564,OĽaNO,OĽaNO,1
voľby,2022-10-15,0.10907485374631803,PS,PS,1
FOCUS,2022-10-15,0.10907485374631803,PS,PS,1
Polis,2022-10-15,0.10907485374631803,PS,PS,1
AKO,2022-10-15,0.10907485374631803,PS,PS,1
Actly,2022-10-15,0.10907485374631803,PS,PS,1
Median,2022-10-15,0.10907485374631803,PS,PS,1
IPSOS,2022-10-15,0.10907485374631803,PS,PS,1
NMS,2022-10-15,0.10907485374631803,PS,PS,1
voľby,2022-10-15,0.06793284745868114,Republika,Republika,1
FOCUS,2022-10-15,0.06793284745868114,Republika,Republika,1
Polis,2022-10-15,0.06793284745868114,Republika,Republika,1
AKO,2022-10-15,0.06793284745868114,Republika,Republika,1
Actly,2022-10-15,0.06793284745868114,Republika,Republika,1
Median,2022-10-15,0.06793284745868114,Republika,Republika,1
IPSOS,2022-10-15,0.06793284745868114,Republika,Republika,1
NMS,2022-10-15,0.06793284745868114,Republika,Republika,1
voľby,2022-10-15,0.07286914025709502,SME Rodina,SME Rodina,1
FOCUS,2022-10-15,0.07286914025709502,SME Rodina,SME Rodina,1
Polis,2022-10-15,0.07286914025709502,SME Rodina,SME Rodina,1
AKO,2022-10-15,0.07286914025709502,SME Rodina,SME Rodina,1
Actly,2022-10-15,0.07286914025709502,SME Rodina,SME Rodina,1
Median,2022-10-15,0.07286914025709502,SME Rodina,SME Rodina,1
IPSOS,2022-10-15,0.07286914025709502,SME Rodina,SME Rodina,1
NMS,2022-10-15,0.07286914025709502,SME Rodina,SME Rodina,1
voľby,2022-10-15,0.15630684851235446,SMER-SD,SMER-SD,1
FOCUS,2022-10-15,0.15630684851235446,SMER-SD,SMER-SD,1
Polis,2022-10-15,0.15630684851235446,SMER-SD,SMER-SD,1
AKO,2022-10-15,0.15630684851235446,SMER-SD,SMER-SD,1
Actly,2022-10-15,0.15630684851235446,SMER-SD,SMER-SD,1
Median,2022-10-15,0.15630684851235446,SMER-SD,SMER-SD,1
